tweet,label
Eşbaşkan Adaylarımız @ahmetsaymadi ve @sevdabayramoglu Boğaziçi Üniversitesi öğrencileriyle buluştu. pic.twitter.com/ugZsCasKqN,0
"#BogaziciUniversitesi, #IsletmeFakultesi, #BayburtIsletme, #YatayGecis. pic.twitter.com/FP3Iey492x",0
Boğaziçi Üniversitesi'nin en büyük sorunu Şemsiye Lobisi'dir.,0
"Boğaziçi Üniversitesi/Barbarosoğlu: Finans teknoparkı, tersine beyin göçü için çok önemli altyapı oluşturacaktır #AA Finans",0
Dördüncü olarak Boğaziçi Üniversitesi sunumunu gerçekleştiriyor!! #EMTVAY pic.twitter.com/7XEZz8BDTu,0
@memetcetin44 seninkinin kaynagi ne  sen nerden biliyon seninki cokmu guvenilir bu arada bogazici tarihte okuyorum,0
"Boğaziçi Üni. ADK, Dr. Mehmet Perinçek'in katılımı ile, ""1915 ve Vatan Savunması"" etkinliği gerçekleştirdi. pic.twitter.com/bGLHcwmIfy",0
Boğaziçi Üniversitesi Yayınevi Aralık ayında Noam Chomsky'nin ''Dilin Mimarisi'' adlı kitabını okurlarla buluşturuyor.,0
"@basakgrb ;)))))))) Her alana da ""Boğaziçi Üniversitesi"" darısı bulaşıyormuş ;))))))) Kuzum benim Can'sın ya ;)))))))",0
#ygsyegirecekleretavsiyeler Boğaziçi Üniversitesi için kendinizi kasmayın. Boğaziçinde de kızlar teklif etmiyor.,0
Komisyon Başkanimiz ve Birim Başkanlarımız Boğaziçi Üniversitesi taramasını gerçekleştirdi. pic.twitter.com/Bs5IzfNkTY,0
Canlarım! @kolektifler: Boğaziçi Üniversitesi'nde Güney Kampüsten Berkin için yürüyüş başladı #BerkinElvanÖlümsüzdür pic.twitter.com/NZbSj4JRYK,0
+ Marmara üniversitesi.+ Boğaziçi üniversitesi.+ İstanbul üniversitesi.Saymde 3 ünivrsite okdunuz hayrlı olsun. bukıyağda kimseye yapmam,0
"23 Şubat Salı akşamı Boğaziçi Üni'de ekonomi sohbetimiz var@ege_yazgan ile birlikte...Yerimiz, Albert Long Hall pic.twitter.com/AJCTqrqXXk",0
Boğaziçi Üniversitesi'nde Özyönetim panelimiz başlıyor. @mednuce'den canlı yayınla izleyebilirsiniz pic.twitter.com/ax3LxsKszC,0
"Boğaziçi Üniversitesi Türk Müziği Kulübü, bu dönem de Musikî Akşamları toplantılarına devam ediyor.",0
GirişgelişmeAkdeniz Üniversitesi,0
MSÜ-Milli Savunma Üniversitesi Askeri Öğrenci Aday Belirleme Sınavı sonuçları 12.04.2018 de açıklanacaktır,0
26 Ekim 09.00’da Boğaziçi Üniversitesi Garanti Kültür Merkezi’nde Uluslararası Anti - emperyalist Gençlik Kurultayı başlıyor. Herkes davetli,0
"Elazığa neden dicle üniversitesi,Elazığdaki üniversite Fırat.....Demek ki sahte tweet",0
"13)Pardus kullanan kurumların listesi:TSK'dan Dışişleri Bakanlığı'na, Boğaziçi Üniversitesi'nden EPDK'ya kadar.... pic.twitter.com/nxQjlnGCpQ",0
"4-6 Haziran'da Istanbul ve Bogazici Universitesi'nin ortak olarak düzenledigi ""Geri Dönüsüm ve Yeniden 2014 Uluslararasi Konferansı""nda",0
Boğaziçi #EmekHaftası bileşenleri de #Soma yürüyüşünde @bogazicisomaya @emekhaftasi pic.twitter.com/1FogPZQXSC,0
"Bugün Boğaziçi Üniversitesi de ""Boğaziçi'nde ikiz tuzak"" manşetimizi doğruladı. Özel ve doğru habere devam!!! pic.twitter.com/wo4bAWrBhb",0
Boğaziçi üniversitesi güney kampüsüne nasıl giderim bilgisi olan?,0
"Boğaziçi Üniversitesi kurtuldu.Seçilirse, TBMM düşünsün artık.",0
Teğmen Çelebi'nin telefonunun başına gelenler Boğaziçi Üniversitesi Mühendislik Fakültesi'nde lisans bitirme projesi konusu oldu.,0
Haftaya Bilkent videosu da gelsin artıkBestCoupleEver HiLeon,0
@StarbucksTR Boğaziçi Üniversitesi Güney Kampüs'te yer alan şubenizde.,0
"""Fanatizm"" yazarı Alberto Toscano, 23 Mayıs Cuma günü Boğaziçi Üniversitesi’nde. pic.twitter.com/rmKBXn1aKl",0
@nursenaadam boğaziçi odtü hacettepe ist,0
Boğaziçi üniversitesiKatliamlar ülkesi olmayacağız pic.twitter.com/sf2lYC4ym7,0
11. Cadde Bilkent 3 Ufuk Sitesi Tabelasının tam karşısında,0
boğaziçi üniversitesi'nde #DigitalTimes konferansı dijital sömürü nasıl mümkün oluru öğretiyor.,0
@elaine_m_benes @zeynepsrbs_ bogazici universitesi-bakirkoy hatta gulaycim. Acimiz buyuk.,0
Sahneden salon da cekılır..Boğaziçi Üniversıtesı @EnterPrize2015 pic.twitter.com/mli3balJoW,0
Bu akşam saat 20.00'da Boğaziçi Üniversitesi Güney Meydan'dan yakacağımız 97 meşaleyle Barış Nöbeti'ni başlatıyoruz. pic.twitter.com/uz1lKbTdiU,0
"Bu arada bu akşam Boğaziçi Üniversitesi'nde açıkhavada ""Aşk Filmlerinin Unutulmaz Yönetmeni"" filmi var. Gitmeyi istiyorum ama bakalım...",0
Deniz Ergürel #ReverseForum'da. Reverse Forum Mayıs'ta Boğaziçi Üniversitesi'nde... @denizergurel pic.twitter.com/tlBNiFCKrA,0
KIRKLARELİnin Demirköy İlçesindeki Dupnisa Mağarasına kamp için gelen Boğaziçi Üniversitesi,0
Bu akşam 20:00'da Boğaziçi Üniversitesi'ndeyiz! Gelin diye bir YouTube videosu paylaşmak isterdik ama malum! Yalnız konser herkese açık!,0
Boğaziçi Üniversitesi Rektör Yardımcısı Prof. Dr. Ali İzzet Tekcan canlı yayında üniversiteye dair sorularınızı yanıtlıyor.,0
"Boğaziçi Üniversitesi IP2014 IV. Uluslararası ""Üniversitelerde Fikri Mülkiyet Hakları Yönetimi"" Konferansı başladı. pic.twitter.com/kRm3L1XCbo",0
@Turan_Omer_ İyi de bu bir sır değil ki. Hoca Boğaziçi'nde 2 dönem Atatürkçü Düşünce Klübü başkanlığı yapmış bir insan. Herkes biliyor.,0
"İş Pasaportu Tanıtım Toplantısı 11 Mart'ta Boğaziçi Üniversitesi Mezunlar Derneği (BÜMED), MKA Salonu'nda.#büyem pic.twitter.com/gZQCAh9NRB",0
Radyo Boğaziçi beni adaylar arasında gösterdiği için teşekkürler. Tabi Mesut Süre takipçi sayısıyla döver beni o ayrı pic.twitter.com/3btphPEK8a,0
"Kanser hastaları,yakınları,öğrenciler ve aileleriyle gelen herkes ""Hayat ve Umut"" için yürüyüşüne davetlidir.Boğaziçi Üniversitesi Uçaksavar",0
Sosyal Medya Pazarlaması (Social Media Marketing) dersi açacağım. Boğaziçi talip - başka nerede açabilirim?,0
#boğaziçiuniversitesi nde İnsan Kaynakları zirvesindeyiz. #ikzirve2014 pic.twitter.com/X3wyYW3dv7,0
@vekilince  CHP seçim arabaları vasıtasıyla Boğaziçi Üniversitesi öğrencileri olarak Berkin Elvan'ı son yolculuğuna uğurlamaya gidiyoruz.,0
Yarın günlerden Boğaziçi Üniversitesi İnsan Kaynakları Zirvesi #ikzirve14 #ik #hr pic.twitter.com/78PfsxU0Nj,0
Boğaziçi Üniversitesi öğrencileri katliamlara karşı yürüyüş düzenledi pic.twitter.com/aRJlUf6pOG,0
Türkiye'nin önde gelen kurumları 5-6 Aralık'da Boğaziçi İstihdam Zirvesi'nde buluşuyor. Katılım herkese açıktır. pic.twitter.com/lpwWfL1vYs,0
"Boğaziçi Üniversitesi Kız yurduna giren jiletli sapık, psikopat pislik ya da herneyse,  bulunsun!",0
"Shakespeare Akıntıya Karşı Sempozyumu, 1-2 Nisan tarihlerinde Boğaziçi Üniversitesi Güney Kampüs’te, Demir Demirgil Salonu’nda olacak.",0
Boğaziçi üniversitesi manzarası ^^ pic.twitter.com/ubbV7ARu9X,0
Boğaziçi Üniversitesi İşletme Bölümü tarafından verilecek yeni GMAT Kursu'nun başlangıç tarihi 13 Eylül 2014 olarak belirlenmiştir.,0
Bogazici Universitesi'nden Kemal Karakaya'ya ve Yasin Demiralp'e tesekkurler. Buyuyoruz... #küçükarkadaşım pic.twitter.com/XI9bKKkmnS,0
Boğaziçi Üniversitesi'nde dilbilim bölümü kurulması kararı üniversite senatosunda kabul edilmiş. 👍,0
Sosyal medyada dolaşan ING Bank viral videosunun ardından Boğaziçi Üniversitesi'nden cevap geldi: Kampüste yeni bir banka açıklamayacak,0
-Türk Dili ve Edebiyatı-1) Boğaziçi Üniversitesi (İngilizce) :P2) İstanbul Üniversitesi 3) Marmara Üniversitesi 4) Kocaeli Üniversitesi,0
Boğaziçi üniversitesi @sinebuboun 'un atölyeleri dahilinde @Abluka_Frenzy 'nın yönetmeni Emin Alper ile beraberdik pic.twitter.com/av2b1DNNeD,0
Boğaziçi Üniversitesi boykotta #GençlikBoykotta #HayatıDurduruyoruz pic.twitter.com/HRl6FjX3eL,0
Boğaziçi Üniversitesi GKM'de İklim Forumu toplantıları devam ediyor. Günün son oturumları saat 18.00'de başlayacak. pic.twitter.com/2AfXLT4tsG,0
Kayseriyi kültür ve sanat alanında  adeta Broadway  haline getiren  değerli  @KayseriBSB  teşekkür ederiz. Boğaziçi Oyuncuları,0
"Boğaziçi Üniversitesi İşletme ve Ekonomi Kulübü, İnsan Kaynakları Zirvesi HERO'yu gerçekleştiriyor! pic.twitter.com/ROTUy8jGnv",0
21.yy becerileri ve yeni öğretim yaklaşımları Boğaziçi Üniversitesi eğitim fakültesi eğitimcileri ile,0
Boğaziçi: tmm,0
16. Boğaziçi Üniversitesi Dans Festivali bu akşam 19.30'da Garanti Kültür Merkezi'nde başlıyor.,0
Boğaziçi Üniversitesi;  ben kazanamadim bari bok atayım,0
"@BogaziciADK  / ""Yaşamaya Dair"" Tiyatro GösterimiBugün, 20:00İstanbul'da Boğaziçi Üniversitesi Garanti Kültür Merkezi",0
Boğaziçi - 1890 - pic.twitter.com/VU6v57Jolu,0
"""@degirmencirfan: Yayın biter ve ben Boğaziçi Üniversitesi'ne ...Ne anlatsam acaba?"" Hiyerarşik etik?",0
Boğaziçi Üniv. Mithat Alam Film Merkezinde @BlentBvardar Moderatörlüğünde #NesliÇölgeçen ile Söyleşi gerceklestirildi pic.twitter.com/PZAKrpujdL,0
@LMatsever boğaziçi söyleşisinde ☺,0
Boğaziçi Üniversitesi Sinema Kulübü geleneksel Açık Hava Sinema Günleri başlıyor. Etkinlik herkese açık ve ücretsiz. pic.twitter.com/XULoTD6n4S,0
Bir gun Istanbul gezisinde Bogazici Kampusunu gormustum meger son gorusummus,0
"Arama çalışmalarına ilave jandarma,polis ve Boğaziçi Üniversitesi gönüllü grubuda katılarak arama ekibi mevcudu 500 ün üzerine çıkıyor.",0
Toparlanın! Nihayet Dergi'yi dinlemek üzere bugün Boğaziçi Üniversitesi'ne gidiyoruz. pic.twitter.com/bYluIj94DV,0
@necmiyealpay @renemliD bir de mesela Boğaziçi Üniversitesi derken apostrof yok. tbmmeclisi vs... tamlamalarda demek almıyor,0
Ancak fizikçiler Hawking'in Oxford Üniversitesi'ne başladığı 1959 yılında bu fikri ciddiye almaya başladı.,0
"Bogaziçi Üniversitesi'ne dogru yoldayım, genç arkadaşlarla sponsorluk, etkinlik yönetimi sohbeti yapacagız 👍",0
13:17 #Boğaziçi Universitesi'nde [IŞ]İD militanlarınca öldürülen #SuphiNejatAğırnaslı anısına fidan dikiliyor. pic.twitter.com/X60amFlwIT,0
"Iyi ki 90'larda okumuşum Boğaziçi'nde. Hem Merter'den 2 vasıtayla gidebildim, hem de kendisiyle denk gelmemiş olduk.",0
Boğaziçi Üniversitesi 2.Kuzey Yurdu Oda No:309 Bebek/İstanbul 34342,0
@KentFmTR a capella boğaziçi üniversitesi grubu en sevdiğimm kii sempatik çocuklar,0
"Intel Yeni teknolojiler Dünya Başkan Yardımcısı Ayşegül İldeniz, Boğaziçi Üniversitesi’nde Burak Büyükdemir’in sorularını cevapladı.++",0
İzmir Dokuz Eylül Üniversitesi Tıp Fakültesi Hastanesi’nde ameliyatta olan kanser bir hastamız için acil B Rh    ka🏁,0
@gokst4 boğaziçi geleyim görüşelim,0
"Alberto Manguel yarın 16:00'da Boğaziçi Üniversitesi Rektörlük Konferans Salonu'nda ""Merakın Tehlikeleri"" başlıklı bir konuşma yapacak.",0
"Yurtdışından, Boğaziçi'nden mezun iktisatçı aramayın kardeşim. Bu ülkenin en büyük iktisatçıları asgari ücretle geçinmeyi başaranlardır.",0
@yeni1lider 5.Liderlik Konferansı yarın saat 13:00 de Boğaziçi Üniversitesi Demir Demirgil salonunda. pic.twitter.com/XZcU6Zasao,0
Bogazici Universitesi örnek genclerinden Enes uçar kardeşimiz  gecirdigi trafik kazası sonucu vefat etmiştir. Allahdan rahmet dileriz.,0
@MEHMETAYVALITAS Boğaziçi Üniversitesi saha çalışmasını da okusun,0
Boğaziçi Üniversitesi icindeki sehitlik @ibbBeyazmasa,0
"Boğaziçi TechSummit'18 hızla yaklaşmaya devam ediyor, teknolojinin zirvesine verdikleri destekler için Dorukoğlu, Papa John's, Starbucks, Cukulats, Torku ve Tamek'e teşekkür ederiz.#bountechsummit #compec #teknolojizirvesi #techsummit18 pic.twitter.com/sEYPtvEWmO",0
"oda arkadaşım uykusunda ""tatlım"" dedi demek ki boğaziçi de insanı pelinsu yapabiliyormuş",0
Boğaziçi Gençlik Kolları Mahalle Komisyon Üyemiz Veli Can Keçe kardeşimizin asker gecesine katıldık.@kurtcanc pic.twitter.com/YXn9t0xxDt,0
17 Aralık'ta @erensafi2 ve Elyesa Koytak'la Boğaziçi Üniversitesi İslam Araştırmaları Kulübü'nün misafiri olacağız. pic.twitter.com/b2KnFSpj1J,0
Boğaziçi öngörünüm ile ilgili görüşümüz. pic.twitter.com/krJ0IyIYh8,0
Yarin 11:00de Ucaksavar Stadyumunda Bogazici Sultans ile olan macimiza tum taraftarlarimizi bekliyoruz. #unilig #sonsampiyon #GoHornets,0
"I'm at Boğaziçi Üniversitesi Mezunlar Derneği (BÜMED) (Güney Kampüs, Lojman Kapı Yanı, İstanbul)",0
#GGH15 Bugün saat 17:30da Global Girişimcilik Haftası dolayısıyla Boğaziçi Üniversitesi Serial Enterpreneurship Etkinliğinde olacağım.,0
"Boğaziçi Hukuk açılmış, öğrenci almağa da başlamış! Seneye de ikinci öğretimini açacaklarmış! pic.twitter.com/QR9zNciBJT",0
Yarın taksim pzr.afşinin maçı pzt boğaziçi üni.akşamı edirne salı bestimin erkek arkadaş sorunu çar.quiz bildiğin antreman anasınını satıyım,0
BUPARK ekibi olarak BÜRES'i (Boğaziçi Üniversitesi Rüzgar Enerji Santrali) Proje koordinatörü Emre Otay hocamızla ziyaret ettik.,0
Katharina Reiss ve Hans Vermeer birer Türk'tü.. (Vermeer uzun yıllar Boğaziçi'nde çalıştı ama onu boşverelim şimdi) :d,0
"Onca Osmanlı hayranı var, niye birileri araya girip Boğaziçi Üniversitesine yerleştirseydi",0
Yarın bana pazartesi sendromundan bahsetmeyin; 'Fashion Talk' için saat 15.00'da Boğaziçi Üniversitesi'ndeyiz! @medyabirligi @UniversiteModa,0
"""@_SonDakikaHaber: Boğaziçi Üniversitesi öğrencisi #SuphiNejatAğırnaslı #Kobane 'de şehit düştü.""",0
"@esinalttire zamanında tercihi yanlış yapmışım yoksa boğaziçi hukuk, odtü sosyoloji falan geliyordu, bilinçaltım sıkıntılı biraz",0
Bu arada Cem Bey Boğaziçi Üniversitesi'nde yaptığı söyleşide ara ara canlı skor sormuştu.  O derece bir Beşiktaş taraftarıdır @tokcem,0
150 yıllık tarihi ile Boğaziçi Üniversitesi. ...Mezun olalı 20 yıl geçti. pic.twitter.com/fm3Z3LIYBT,0
"27 mart Bursa Nilüfer tiyatro festivali açılış konseri , 18 Nisan Olten Filarmoni, 20 Nisan Müziksev , 27 Nisan Bilkent",0
"ODTÜ İşletme Topluluğu tarafından, Bilkent Cyberpark iş birliği ile düzenlenen Glokal Start-Up Days girişimcilik yarışması başlıyor.Son başvuru tarihi 11 Mart!https://t.co/7oxCkcaws2 pic.twitter.com/q6Ykgce1oB",0
"Kapanış oturumumuzda 29. ve 30. Genel Kurul ev sahipliklerimiz belli oldu. Şubatta ODTÜ, haziranda Boğaziçi Üniversitesi'ndeyiz.",0
#ikzirve2014 04-05 Aralik 2014 Bogazici Universitesi,0
Dışişleri Bakanı Ahmet Davutoğlu Boğaziçi Üniversitesi iibf mezunudur. Sayin bakanim @Ahmet_Davutoglu #iibfdestekbekliyor.,0
Kobane'de hayatını kaybeden Boğaziçi Üniversitesi öğrencisi Suphi Nejat Ağırnaslı üniversitede anılıyor. pic.twitter.com/dRP3haXxFo,0
Boğaziçi Universitesi'nden Fikret Adaman ve Nuri Ersoy Soma Çalışmasını anlatmak için birazdan @cnnturkcom de @MirgunCabas a konuk olacak,0
"24 Kasim sali saat 14.00- 17.00 arasi, Bogazici Universitesi Ibrahim Bodur Oditoryumu'nda, herkesi bekleriz pic.twitter.com/nladzbIfly",0
Boğaziçi Üniversitesi Edebiyat Kulübünün çıkardığı yeni dergi @pan_dergi Bursa'da #CafeYedinciOda'da okunabilir. pic.twitter.com/hBCxOPl7EN,0
#OccupyBogazici #CriticalMass #BUsiklet #bisiklet #BisikletTuru #BU #BogaziciUniversitesi pic.twitter.com/CbBoJQwu03,0
Boğaziçi üniversitesinde okuyormuş.,0
"Boğaziçi Üniversitesi Mithat Alam Film Merkezi Söyleşi ve Panel Yıllığı 2014, yayınlandı. pic.twitter.com/nzjrXLwNpN",0
@sennediyon boğaziçi felsefe xD,0
"Boğaziçi Üniversitesi Mithat Alam Film Merkezi, gösterim yapılacak olan bir diğer merkez. 10 Kasım 17.00’de Mithat Alam Film Merkezi’ndeyiz.",0
@semihsenyildiz dur tahmin ediyim ımmm şey fatih üniversitesi tam burslu,0
"Sonuçlar açıklanmadan önce adı ""boğaziçi tayfa"" olan whatsapp çalışma grubumuzun adı şu an ""nişantaşı tayfa""",0
Tarz gözükmek isteyipte batıranlar hiç bitmeyecek mi? #amasya üniversitesi,0
Boğaziçi Üniversitesi İşletme ve Ekonomi Kulübü'nün davetlisi olarak Brandmarker etkinliğindeyiz. pic.twitter.com/YM9jhbC0Ka,0
#EnergyPanel Boğaziçi Üniversitesi yenilenebilir enerjiyi konuşuyor,0
Ben Boğaziçi'de okusaydım ilk ders seçiminde aşırı mallıktan okuldan atılırdım amk .,0
Yarın istikamet Boğaziçi Üniversitesi...,0
Boğaziçi Üniversitesi grevde! #HayatıDurduruyoruz #MemleketAyakta pic.twitter.com/lz3Rt5toFv,0
Boğaziçi Üniversitesi'nde İklim ve Enerji konferansındayız. #iklimiçin @iklim_icin @TemaVakfi pic.twitter.com/mqoZ99aoiW,0
@kirikgramafon @7ahirkaradag @Safabeee Boğaziçi bilgisayarı dil kürtçe değil diye bırakan milliyetçi adam. (Ygs Türkçe netim=19),0
@ulusalajans Erasmus+ Yükseköğretim desteklerine yönelik mesajlarını paylaşacağımız isim Boğaziçi Üniversitesi Rektörü Gülay Barbarosoğlu.,0
@murattolga acik konusalim bence radikal bogazici ve birgun hatti patliyor.,0
Boğaziçi Üniversitesi’nin “Kennedy Jazz” ismiyle başlattığı konserler serisi Şevket Akıncı Band ile devam ediyor! pic.twitter.com/OTivD9GyI0,0
Nasıl bir üniversite istiyoruz? Boğaziçi Üniversitesi'nde yapılacak konferans tam da bu soruya cevap! İşte bu yüzden: pic.twitter.com/BcH1S6Pq0c,0
Boğaziçi ilahiyatta din kurmayı mı öğretiyolar ?,0
"Boğaziçi Üni. de Türkiye 46. sıyla tanıştım, böyle sistemin amk",0
Bogaziçi Üniversitesi'nde Digitalks'da Khan Academy konusuyoruz. pic.twitter.com/UTRr82GcAP,0
Boğaziçi Üniversitesi Yöneylem Araştırma Kulübü #OKULdedigin,0
Soros’un destekledİği  Açık Toplum Vakfı’nın sponsorluğunda Boğaziçi Üniversitesi’nde son günlerde yapılan bir araştırma;Türkiye’de yaşayan+,0
15 Nisan Çarşamba günü saat 15:00-17:00 arasında Boğaziçi Üniversitesi Demir Demirgil Salonu'ndayız! pic.twitter.com/qUF4SUO7hV,0
"Elinde jiletle Boğaziçi Üniversitesi yurdunda taçiz girişiminde bulunan sapığın en ağır şekilde yargılanması lazım. ""Kadına şiddette hayır""",0
"Zamanında dershane sınavında gözetmenliğini yaptığım çocuk bugün boğaziçi inşaat mezuniyet fotoğrafını koymuş, zalımsın hayat.",0
"Boğaziçi Üniversitesi Güney Kampüs Meydandayız, #FinansKongresi13 standımıza uğramayı unutmayın! :) pic.twitter.com/sVquARh3gv",0
"@MonelloTurco O da zaten puanı yetmediği için Boğaziçi Üniversitesi'nde okumaya yeterli değildi, Remzi (Gür) Abi onu ABD'de bedavaya okuttu!",0
salep ısmarlamak isteyen kırklareli üniversitesi sağlık meslek yüksek okulu fakültesinin önündeyim,0
Arel üniversitesi yakın zamanda benimde vefat haberimi ver ama fotoğrafı ben seçem,0
"Programının konuşmacısı ,Boğaziçi Üniversitesi Öğretim Üyesi,Dünya Gazetesi Yazarı ve Uluslararası alanda İK Uzmanı pic.twitter.com/sgP5bywXbO",0
YARIN (26 Mayıs Salı) #ücretsiz Boğaziçi ÜniversitesiKilyos'ta Bahar Festivali#KilyosFest @UniBogazici pic.twitter.com/1rN0N2cfAX,0
Bugüne kadar neyle dalga geçtiysem başıma geldi boğaziçi üniversitesi tıp okuyanlarla dalga geçiyorum şuan. eşit ağırlıkciyim ama tutcak inş,0
Rancière ve Aspe'la Boğaziçi Üniversitesi'nde çekim başlıyor. pic.twitter.com/whhyQQBkl5,0
boğaziçi üniversitesi-duyarcılık ve teoloji sevgisi bölümü Yihhhaaa!,0
Bi kitabi bitirmenin verdigi huzur eroinle dans tavsiye ederim herkese insani hikayenin eroinin boğaziçi Üniversitesi nin içine cekiyor :),0
Boğaziçi İstihdam Zirvesi'nde Sakarya Üniversitesi Rektörü Sayın Prof.Dr. Muzaffer Elmas BİZ'lerle @muzaffer_elmas pic.twitter.com/ruEa93ergQ,0
"Boğaziçi Üniversitesi Öğretim Üyesi Esra Mungan, devleti; “geri çekilsin, ablukayı sona erdirsin, öz yönetim için müzakere heyeti oluşsun",0
Aranızdan birisi ilk GN'R tshirtumu almıştı dogumgunu hediyesi olarak. Ben lisedeydim o Boğaziçi'nde,0
Bogazici Bilisim Ödülleri ekibi liderlerimiz Beyza ve Mert BBÖ sunumu yapiyor.  #CompecBozada pic.twitter.com/dVJj2hRo9p,0
Bu yaz onedio dan test çözdüğüm kadar ygs çözseydim Boğaziçi Sınavsız alırdı be,0
"Michael Hardt, Boğaziçi Üniversitesi'nde Liderler Demokrasi ve Gezi çerçevesinde konuşuyor @AYRINTIYAYINEVI pic.twitter.com/xyBHK6sQ4Z",0
Boğaziçi Üniversitesi' nden yemeğe davet edildim fakat I have no money right now :(((,0
"Yayın biter ve ben Boğaziçi Üniversitesi'ne gençlerle ""basın özgürlüğü""nü konuşmaya giderim...Ne anlatsam acaba?",0
